sample_id,Area,AreaIntgP(%),FWHM,Width,Height,Type,max_voltage,min_voltage
369,0.0003785406170843,3.724272059875609,3.329878922421902,5.80877356108062,0.0001909496131689,Cyclohexane,0.20291894,0.03342147
371,0.0006029990988757,13.38536634329254,1.1868918521889116,2.46133846071773,0.0001742746772845,Cyclohexane,0.16943788,0.0478299
372,0.0024107536217324,49.5043870403176,2.7278649369111427,2.80085601261901,0.000213114839339,Cyclohexane,0.11747081,0.0441493
373,0.0007022112098315,23.102233851205632,5.445539518621083,4.58488933771496,-5.06731813958753e-05,Cyclohexane,0.16099344,0.04003842
375,0.0010528475045283,0.4923676490211088,5.298600241726237,7.42605796365712,0.0002694435462464,Cyclohexane,0.13652259,0.04823329
376,0.0006446456196697,15.549264474548506,2.6883459714332765,2.16779016454606,0.0001681739393105,Cyclohexane,0.13685493,0.09
378,-0.000112523392799808,-6.95778070074764,24.50377506528459,2.64372044317124,-0.000110394228794745,Cyclohexane,0.14325519,0.04075371
379,0.0007297090439027,10.279177956355335,3.9484864155293473,5.14223963955685,0.0001605937622237,Cyclohexane,0.1306696,0.06902342
380,0.000455373765427,13.030505022891669,5.597714027241677,5.77219674810397,0.0001914940280905,Cyclohexane,0.15667035,0.08011687
381,0.0003443585515716,7.893440395469011,3.706123301721999,5.36929496366136,0.0002088754639089,Cyclohexane,0.14391974,0.07368846
382,0.0010730342581768,16.175183258288918,2.565114170099849,1.89246020052864,0.0002154973732064,Cyclohexane,0.06991388,0.06891388
383,0.0024420451961855,37.98828005120349,3.835441351256217,3.66658153551567,-0.000259006391698965,Cyclohexane,0.13135306,0.04681821
384,0.0007994506340679,32.0326657160989,5.77354206179428,4.36213130934683,0.0002132927956574,Cyclohexane,0.149324,0.02359279
385,-0.0059435619215264,-1.01081598660163,2.6334266209992405,6.82596768306264,-0.000131092786840993,Cyclohexane,0.1902557,0.04605477
386,0.0007477977781123,30.76504734382492,2.149125285926638,2.84697927750402,0.0002441480239949,Cyclohexane,0.16183215,0.02159697
388,0.0008700049531005,16.763338646380184,3.8016170974695394,3.5647798875391,0.0002107628779693,Cyclohexane,0.16004596,0.0159761
389,1.2637733476485569e-06,0.6849267828901197,3.9557737678322833,5.77063210797018,-0.000256830566042089,Cyclohexane,0.12471594,0.03951509
393,1.5686952229771825e-05,-1.23009050995037,5.159563802113057,5.392336954767,0.0001853971080597,Cyclohexane,0.10009752,0.05380957
394,0.0005562588991427,30.16729455358322,0.142251489100456,0.120305193364653,0.0001362156167397,Cyclohexane,0.16947784,0.05443737
395,0.0006974095649864,17.273449280520406,29.33941120808539,3.84545254157087,0.0001665713384232,Cyclohexane,0.07827675,0.03669797
396,0.00061862233559,0.3423549254001873,2.6809626746099053,0.370794416242935,0.0002443524353385,Cyclohexane,0.18079886,0.0490438
398,0.0006457171379546,-1.27998754152641,80.2017968216391,63.7798751282049,0.0001401348656906,Cyclohexane,0.16054171,0.06710874
401,0.0015167254700277,11.779611459844084,4.032512851138351,7.06776296244045,0.0002495727260345,Cyclohexane,0.2019185,0.07709329
402,0.0006065818520564,-0.0742331297302687,2.9299172493922354,0.53621053555587,0.0001780890637781,Cyclohexane,0.12077111,0.04336479
403,-0.000108187018593699,-1.94771683393814,5.365143377041963,2.93142246486599,0.0001616939927977,Cyclohexane,0.20450288,0.05332367
404,-0.0126087316741896,-94.4786176977659,2.966574026329408,1.75244989469525,-0.000282255762953343,Cyclohexane,0.24812958,0.07516455
406,0.0017012625919453,31.39359976220526,2.7425984829876198,2.87161011094213,0.0001534542443058,Cyclohexane,0.16784452,0.01865534
407,0.0011979255573005,30.92433697206993,2.724956108253135,5.1920238179206,0.0004084455760598,Cyclohexane,0.11266538,0.04978632
409,0.0004337534551828,-0.62421996981929,0.1199224709805487,0.0133815111276356,-0.000241149161422274,Cyclohexane,0.15862896,0.00948129
410,0.0034864935883822,38.44525196491108,3.0394577331430983,5.34551424123491,0.0001912543809708,Cyclohexane,0.17196372,0.04523957
411,0.0007289071380137,29.40134953552527,1.9458855265019248,0.852684732164477,0.0001859794290842,Cyclohexane,0.21545147,0.06140786
412,0.0027599557469087,32.47800658616141,-0.194066352400438,2.09196938147257,0.0003714858212522,Cyclohexane,0.21003997,0.04413344
415,0.0005886647994132,22.182543844061264,2.825817915581652,3.13616808748956,0.00017473394937,Cyclohexane,0.26297154,0.0506537
416,0.0030031316784931,33.173704840515654,1.9580417227824507,1.5966475636464,0.0001754479494036,Cyclohexane,0.16152342,0.02903926
417,0.0006746195178521,16.842444345732172,4.523686569037452,1.27673415689378,0.0001701330889693,Cyclohexane,0.18549475,0.04789461
420,0.0005340423600236,15.219917385906228,3.7168781452154422,3.86511679623749,0.0001587794073668,Cyclohexane,0.11592777,0.06892076
421,0.0007060008102137,16.890430130475043,4.169538583678053,3.02958675492683,0.0002099562484351,Cyclohexane,0.13212649,0.05249464
423,0.0010488212755255,16.409124517323374,4.49639962802542,3.49673637129224,0.0003021770781226,Cyclohexane,0.20409444,0.03084779
424,0.001242003887522,26.173304566798507,0.0061405694888085,0.038252278104596,0.0002138877629074,Cyclohexane,0.09010533,0.005
425,0.0010322000316348,16.681698924105767,0.0341562946597218,0.0869030225069425,0.0001748643601432,Cyclohexane,0.04660741,0.03288796
428,0.0032619534733915,47.25564274440366,17.93607407933897,5.2703755370998,0.000193267789617,Cyclohexane,0.17740983,0.04934042
429,-0.00834691671405177,-1.7203760556905,0.1532505829159674,3.33048782519751,-0.000282332742603033,Cyclohexane,0.13792928,0.04943412
430,0.0011454597539059,21.04521325223165,1.2072755554666323,0.828432751890465,0.0001912978156009,Cyclohexane,0.21591948,0.06901085
431,0.0007676004233239,14.375126765644469,1.828280633555073,3.72561688478324,0.0003693352727188,Cyclohexane,0.16096289,0.05101804
432,5.887584543304505e-06,-1.25445449197201,2.6987048593023086,1.59140544712464,0.0001976326474643,Cyclohexane,0.15404488,0.02306509
433,0.0012543258943997,21.436066528727043,-0.0504052114998296,1.91126660426731,0.0003484431815262,Cyclohexane,0.15807093,0.05704945
434,0.0014599287107717,26.77352640085031,2.234632802284413,0.244189594162038,0.0001827907126973,Cyclohexane,0.14107272,0.06612645
437,3.751624762239188e-05,-94.7312906067362,30.21615279801638,5.36652579322217,0.0001710755144642,Cyclohexane,0.07728472,0.04479986
438,2.909381111248225e-05,-0.181056744759988,-0.0601901048399113,1.6564308208787,9.249478150145376e-05,Cyclohexane,0.1374546,0.05530439
440,0.0006406981423933,11.450113664545212,2.2910339279719643,3.47889503761114,0.0001909798592409,Cyclohexane,0.13555455,0.0238898
442,0.0006854486804267,36.64958596876474,4.713199408027721,3.96611716159967,0.0001589607587385,Cyclohexane,0.14933609,0.02472427
444,-7.43053332495217e-06,-0.415712385352075,8.295840899369182,52.5053541992229,0.0001738993182849,Cyclohexane,0.16475122,0.06160529
445,8.553095511452687e-05,-0.977479942450256,0.7970188401573404,0.20425013366565,0.0001891413608135,Cyclohexane,0.13959251,0.08371615
446,0.0002509546913485,-22.918206986743,31.47492570691397,29.7200351498278,-0.000271672487542376,Cyclohexane,0.17876207,0.02127087
447,-9.42524570267774e-07,1.2126315105663992,1.0168119602557717,-0.0064517633316918,0.0001587909047766,Cyclohexane,0.16541507,0.04726351
448,0.0018914253054283,38.08175539423541,5.324808117632574,6.55760650680191,0.0002482059651099,Cyclohexane,0.17445815,0.03260723
450,0.0005880897273629,14.087967736742543,14.168968967267826,7.72892719049214,0.0001640181845588,Cyclohexane,0.11298201,0.04800777
451,1.5384121915840986e-05,0.8955046379823914,4.027567963501714,9.45362598764915,0.0001665612652638,Cyclohexane,0.10265706,0.09
452,0.001009757745103,31.7611219830986,0.0089197250807804,2.11962800878777,0.000440092019259,Cyclohexane,0.11184089,0.05262393
453,0.0011663432801297,31.227542111320943,3.738760987824439,5.56613160128761,0.0001749623448003,Cyclohexane,0.16366318,0.04240704
455,-9.16996665529123e-05,0.6618271750290234,0.1535145665309396,0.00734129076011883,0.0002460792586566,Cyclohexane,0.12005214,0.05971783
456,0.0008208025161661,-23.8246939405839,5.606333156656797,3.79737099461305,-8.66205337098376e-05,Cyclohexane,0.13223807,0.0455076
459,0.0011393437191492,20.4409796305264,4.132383238451719,0.279210931625602,0.0001905730692958,Cyclohexane,0.09612897,0.05418176
460,0.000987634546154,32.565058046387534,3.833569742099165,2.22131957852037,0.0001778966991486,Cyclohexane,0.17748117,0.03990026
462,1.2184286340152436e-05,10.132013004954471,2.7076369543983603,3.04668924961402,0.0003536328254536,Cyclohexane,0.13779423,0.02551735
467,0.0014638495530144,35.87983724710438,5.682271572308942,4.11524403812284,0.0001359991542855,Cyclohexane,0.19602076,0.07223219
468,1.2534782853078214e-05,-86.7393744413888,2.1920497748168755,1.0524019676706,-0.000187167354723306,Cyclohexane,0.12669057,0.04899472
469,0.0009908051481798,17.951196567504567,3.998412497120025,2.9684049148228,0.0002178568414245,Cyclohexane,0.08542506,0.05048919
473,0.0006343341518154,14.28359200812646,2.7034486866178,0.85101514137466,0.0001905926972252,Cyclohexane,0.12357912,0.09
475,0.0004118527248762,10.41069808413467,28.38406939505354,28.957646142153,0.0001924916095637,Cyclohexane,0.07427915,0.02580284
476,0.0024747356695151,43.26169577682179,0.0333126644375693,2.5242901046271,0.0004975048274005,Cyclohexane,0.14963687,0.01258674
478,0.0005641617361378,7.403036708903177,3.9235000618807465,1.85311685222851,0.0003151653335662,Cyclohexane,0.13198252,0.05681827
479,-1.46495943715905e-05,-21.5426939601085,2.9199832345607684,1.98811307133558,-1.11819702663924e-05,Cyclohexane,0.16490116,0.04912656
480,0.0006067945191753,12.553123201273875,0.0020883851585652,0.0803587070505762,-4.10467344963516e-05,Cyclohexane,0.2018643,0.07220144
483,-7.50768224187316e-05,-27.5595857140715,0.1023178860671253,3.91267499639706,0.0001812607724394,Cyclohexane,0.08767577,0.07050028
484,0.0011494105850615,13.11388309103536,3.172080166123304,4.71493036731225,0.0003282327070562,Cyclohexane,0.09503402,0.07361813
485,-0.0119067892982202,-25.9832846350689,-0.000905383973738894,0.353339300087219,-9.38835417966413e-05,Cyclohexane,0.10240395,0.05488797
487,0.0010450140625811,13.714594913663138,0.0411587582313402,1.32803580959395,0.0001363421856696,Cyclohexane,0.17475397,0.0495405
488,0.0006493761476807,40.92461241976097,5.542329438584127,6.3491465799752,0.0003006522887605,Cyclohexane,0.0811198,0.03447586
490,0.0005072548562942,-96.0212304238493,3.2074732705277444,3.94378041012046,-0.000288535222800807,Cyclohexane,0.17781452,0.04031966
491,0.0003550248861949,-1.33809099242676,0.3412536925048099,0.876897334155524,0.000303062203844,Cyclohexane,0.19315304,0.06111158
492,0.002587919400893,40.58712749013959,6.489849295581177,7.08276166486807,0.0003974335712387,Cyclohexane,0.17572426,0.0624751
494,0.0005968956005628,14.44123023194408,2.377650626581693,0.105366792327164,0.0001963828233245,Cyclohexane,0.06730523,0.05319358
495,0.0007339876470636,19.51374582666745,4.202979819851116,3.78987128640083,-0.000258941265264168,Cyclohexane,0.09293566,0.03964929
496,0.0026190539371896,44.06456715010244,4.759200621752689,5.62689218713127,0.0001741150740715,Cyclohexane,0.1383785,0.03095831
497,-0.0113368132463978,-2.0405443987463,2.896346995438758,3.8672007112417,-3.36144012606751e-05,Cyclohexane,0.15610541,0.03347435
498,7.600104422186409e-06,14.639522607763194,40.09097037318014,7.42834481866434,-0.000288744683374391,Cyclohexane,0.14628373,0.06947213
499,2.9031837313393517e-05,19.61186739749381,-0.0387046512771484,0.0381576308898706,0.0002109396731694,Cyclohexane,0.13404992,0.04714477
500,0.0007784900902918,36.14023602626205,6.122984939902714,34.3853448450766,0.0003607570303184,Cyclohexane,0.06827299,0.06224718
501,-20.3270956550126,-99.8562719456956,93.3105647948223,84.6142474227644,-0.183697064271067,Dichloromethane,0.18440324,-117.57545
502,-6.16052311661792,-99.8749595442911,80.27319446503589,28.9835589186972,-0.00530846887118011,Dichloromethane,0.31552432,-216.68352
503,0.165212301633012,-50.8784650117523,3.0663275572544766,3.22968528725262,-0.0109646006262859,Dichloromethane,0.41,-185.52774
505,-0.641852170717081,-82.3684814526696,6.230054542429995,5.18854038609997,-0.0285969713849187,Dichloromethane,0.30440853,-128.38606
506,-21.3012784510803,-99.9161364481141,21.491758764498087,10.837804762467,-0.181690547620655,Dichloromethane,0.35692968,-201.30152
507,-8.72607548982931,-99.5128590417635,19.64701021616265,45.9667339924983,-0.294249520623789,Dichloromethane,0.31690811,-284.08623
508,-0.421106435925766,-99.4888956131799,5.589953384447365,11.4407432451927,-0.00557746636173104,Dichloromethane,0.33305245,-65.00763
511,-6.89237431156621,-99.8280744315931,80.53106748310176,47.7470455916781,-0.207567887051111,Dichloromethane,0.27322486,-249.77099
512,-14.1652065723878,-99.5712189543666,88.76301549815105,25.327772831956,-0.231785375174571,Dichloromethane,0.22574196,-157.62788
513,-4.33553549956524,-85.6076137869541,37.194534650511365,63.1066878210726,-0.215921576666735,Dichloromethane,0.23411582,-305.97556
514,-17.174949804372,-99.5391594440683,22.76038228268829,19.5943706440975,-0.18691072440481,Dichloromethane,0.41,-318.91612
516,-1.43360750163729,-99.5734993235648,10.472475334402894,6.07366537885507,-0.0371526304123021,Dichloromethane,0.36079964,-251.63877
517,-23.6487210636287,-99.8794291863345,28.551902033383445,40.2194014700239,-0.187491217640107,Dichloromethane,0.30879985,-237.04774
518,-1.42195079898077,-99.5709622414585,9.0933958366401,8.95264105837291,-0.182665249706016,Dichloromethane,0.33693758,-101.03543
519,-0.250312700586659,-5.29213842314155,4.111325614209592,4.72018124746383,-0.189447577570824,Dichloromethane,0.29408473,-259.57784
520,-27.6195277444921,-99.9238106681373,92.9977462778628,83.6381653873748,-0.312031434957996,Dichloromethane,0.32246808,-118.44543
521,-0.328705346401595,-90.8406410597218,11.491183443705491,1.53997216671134,-0.0163757813443141,Dichloromethane,0.30709811,-145.75646
523,-38.0542461540922,-99.8271749295489,27.381156951659552,14.9044912887825,-0.383978300986659,Dichloromethane,0.20746454,-250.46044
524,-4.84598641274695,-99.5912073398031,3.5039955776791816,9.54156215827045,-0.0426866091888633,Dichloromethane,0.33422354,-188.57527
526,-6.40080851131519,-84.4315678313106,12.415349620648565,19.8722331849277,-0.224424804496311,Dichloromethane,0.23030237,-147.3745
527,-14.3091281956356,-99.8696217546115,96.38765694702072,102.877532572115,-0.0381780523101079,Dichloromethane,0.14031188,-190.35579
528,-21.2153601736227,-99.8245567892504,6.510043138426391,5.3707005460226,-0.184180213300248,Dichloromethane,0.29954228,-112.48728
530,-14.8714180492523,-99.5651489923729,16.231580859993006,24.8914306238198,-0.205934058790204,Dichloromethane,0.30803179,-269.24235
531,-32.376187534673,-99.7460507521625,44.06989276792677,70.8553514625058,-0.185247547047345,Dichloromethane,0.29116933,-235.20619
533,-16.254953772809,-99.7537877280693,96.32244805591893,87.1447784315744,-0.205644384299712,Dichloromethane,0.25538378,-215.7652
534,-0.906877370261471,-99.5698201414577,31.063968622594764,72.3293322816453,-0.0379730837632077,Dichloromethane,0.30666486,-156.78112
535,-0.851873413593312,-69.0304806386507,18.209675510800658,15.4452905175569,-0.186356762566012,Dichloromethane,0.25862441,-247.63422
540,-0.269919720222251,-94.724100796223,29.46239209252421,15.1344092766694,-0.00189196195195477,Dichloromethane,0.32162426,-249.207
541,-0.350101935760367,-53.0243880078202,8.151637433836505,4.95181620085271,-0.0403009429056898,Dichloromethane,0.3447259,-183.00133
543,0.4042837563093908,-45.2987010603633,1.651894914744467,1.75440109965826,-0.0113018115744617,Dichloromethane,0.21321949,-205.94782
544,-0.741287256988679,-99.4333831838765,5.327395760945807,13.0663724058829,-0.212931134481062,Dichloromethane,0.2094031,-121.88726
545,-34.1428730054167,-99.8711383413673,80.16499104371108,60.0701587584619,-0.222897914407761,Dichloromethane,0.34734752,-91.25334
546,-20.6576528425861,-99.9663656851299,28.030555428070123,14.1061415558539,-0.0158920991126706,Dichloromethane,0.26848971,-250.8192
547,0.1203433776371952,-59.4042612559271,6.772561929672138,9.97554932548521,-0.0450256832123844,Dichloromethane,0.25634116,-312.1288
550,-7.13890868264573,-99.8895366591523,34.40652011246342,21.4647105199165,-0.0596327718618498,Dichloromethane,0.22494158,-204.09402
552,-7.62583541512837,-99.7861941637286,4.544399547207299,7.06131304674635,-0.166542221502518,Dichloromethane,0.33801269,-125.09951
553,-4.45267111105981,-78.3062261589599,36.037517250716846,38.226398003508,-0.228763757703291,Dichloromethane,0.30706429,-275.87685
555,-46.6937447232068,-99.9669143236253,101.45360028836627,125.429757403405,-0.286894591836838,Dichloromethane,0.33871548,-262.36942
557,-27.2129174713601,-78.426549545785,34.61156450586634,50.2759064443906,-0.242130186388926,Dichloromethane,0.31953064,-213.24702
558,-0.957351187936705,-99.4335101392672,3.3956324342166697,1.72024829986593,-0.00543791216322977,Dichloromethane,0.22366886,-243.74484
559,-6.82669619136527,-99.0516210415804,15.366348164599405,9.93500556874543,-0.0343699154685033,Dichloromethane,0.29267917,-235.67859
561,-23.7667183580418,-99.6359895383493,36.33617742200016,26.4800811687633,-0.227575740985544,Dichloromethane,0.34217564,-70.49106
563,-23.4590972235582,-99.7833681414606,28.57637922367692,85.8697447890725,-0.218296265959595,Dichloromethane,0.26450472,-221.23988
564,-8.39893403250492,-49.3884003228717,99.8231655412162,107.960900450845,-0.302226470589868,Dichloromethane,0.26214252,-247.35177
565,-0.576620253287339,-99.6320023554536,9.63099925119239,21.6925751318183,-0.208027612656917,Dichloromethane,0.35016353,-206.27888
566,-16.7145419287482,-99.9459408975848,12.85586067087647,53.8098876630515,-0.0136986844592891,Dichloromethane,0.12,-54.75414
569,-21.1525032204723,-99.9720082236622,46.72379333128292,37.6378744048224,-0.0387533134970467,Dichloromethane,0.20044649,-189.57833
570,-19.7230648865617,-67.1719540677368,13.738180577733566,44.1054362949132,-0.184118297870578,Dichloromethane,0.29849994,-143.93766
572,-1.13056110916616,-99.1935285036353,7.882312524657867,2.25899217982431,-0.160211192889322,Dichloromethane,0.27249553,-187.00545
575,0.1712959626983216,-99.7721720622465,16.129854522482727,27.7035972416391,-0.0678990595238416,Dichloromethane,0.41,-216.34656
577,-14.7465513602366,-99.7733785091786,12.491688500535211,26.9226234696865,-0.186443446943594,Dichloromethane,0.23335169,-124.10863
583,-7.1176481820949,-99.7532880578813,13.70591380601224,14.4298751958196,-0.00578461459770836,Dichloromethane,0.30234273,-265.97071
584,-24.1150863327738,-99.9365598738697,5.402413472916898,21.719431729953,-0.197889262490532,Dichloromethane,0.33050249,-232.6291
586,-22.9313085396214,-99.5330400193041,95.58266925709614,110.527250986702,-0.355183940077702,Dichloromethane,0.19256487,-84.2624
589,-1.44908382838182,-99.7782712092179,1.3603552814563566,0.621398457134331,-0.00579176528863901,Dichloromethane,0.16770698,-226.97825
590,-0.122359529560421,-99.570943857739,11.254897265886264,2.56066083566741,-0.0082414516161604,Dichloromethane,0.16812259,-247.71488
592,-8.25842770557063,-99.6779972869852,28.232993698068597,44.5204941068823,-0.0475367143983041,Dichloromethane,0.29607279,-179.18783
593,-7.18608157095501,-99.9184150631934,17.87962838904414,14.6054812885659,-0.149327970868158,Dichloromethane,0.20804804,-228.9536
594,-1.13679791521994,-99.8312823788313,9.058700983893091,6.77632406013114,-0.177894845744104,Dichloromethane,0.30139363,-183.38792
595,-12.0067853813307,-99.772260445122,32.86215447211721,40.0643347662361,-0.042713689546414,Dichloromethane,0.19905581,-100.20966
600,-21.8655772300307,-99.8229693023442,93.71411683615808,96.6749526881546,-0.231632412566992,Dichloromethane,0.22678962,-208.06942
602,-0.229770104832979,-71.6859747584142,2.0598879898025624,4.27365759720409,-0.0140877684984705,Dichloromethane,0.22637802,-127.22443
603,-13.9331203521042,-99.700392822773,9.416625313821283,15.3180708643736,-0.18911082659443,Dichloromethane,0.19180938,-164.31235
604,-6.26160853247417,-99.5864790455886,28.4625771376145,40.8440428276382,-0.0163494709379858,Dichloromethane,0.26830155,-112.61527
606,-18.6026882079528,-99.7731478260423,16.640508848897674,60.5465036311604,-0.221125555378805,Dichloromethane,0.30310081,-266.40308
607,-1.38945126604773,-25.8560421137555,9.95287688478553,12.7310751782591,-0.31883021755558,Dichloromethane,0.30246202,-238.43241
608,-26.7569238170437,-99.7807401202852,101.00616587752349,56.0026501142893,-0.382844962244176,Dichloromethane,0.25776515,-260.67256
609,-0.714123825156418,-99.8173513014766,6.550501269030667,10.1824369979727,-0.211526679097316,Dichloromethane,0.33505797,-164.79265
610,-6.28574405065699,-99.8184918599238,71.15356839127512,80.7940902619454,-0.228096282219395,Dichloromethane,0.32880031,-180.83285
614,-4.49763883092139,-99.8784204198998,12.040985474615322,27.4648843697827,-0.125035129774356,Dichloromethane,0.39561222,-116.38167
615,-20.0377665385656,-99.3187190848901,8.054023960591948,53.3160218699156,-0.188326308720581,Dichloromethane,0.34112142,-255.58213
617,-23.8034259350452,-99.562273303769,51.02471268635981,17.7768148051596,-0.389392660079086,Dichloromethane,0.40339812,-187.12533
618,0.4477824501475381,-90.9904291764326,2.3747252739393203,2.8207195092518,-0.147729431836703,Dichloromethane,0.19667341,-45.0
619,-21.2165286355681,-99.8525632127057,9.030405016540332,8.16256543624103,-0.212323713188461,Dichloromethane,0.16562965,-129.13925
621,-33.5108936079361,-99.8989930577845,16.617087822901926,25.7465348752472,-0.187267436848917,Dichloromethane,0.30547257,-180.65363
622,-22.9335477608361,-99.9148700327332,15.010090894381197,29.719824993123,-0.188673121675753,Dichloromethane,0.32645126,-115.46144
624,-20.9133058307501,-99.6236331346547,96.69619385268842,99.0378342570657,-0.224230858957766,Dichloromethane,0.19790574,-223.98353
628,-21.3116300313316,-99.6262812936469,95.873780570799,92.2311206355231,-0.207822444723055,Dichloromethane,0.24039898,-194.37501
632,-0.832636393378479,-99.5758654955407,9.883191788333232,14.2681840079064,-0.0475011369610732,Dichloromethane,0.41,-330.0
633,-7.09212275019283,-99.8070527379473,92.96802979102608,60.7130643125631,-0.225654565769135,Dichloromethane,0.2159864,-193.47543
635,-0.62832838427584,-89.8303666824003,4.467259529598959,8.22786548860365,-0.205596230246289,Dichloromethane,0.2511224,-174.04768
636,-0.884215816737969,-58.1790085837763,2.7237401937518047,7.34072023615595,-0.0444066438092886,Dichloromethane,0.3591608,-160.75012
637,-6.0222754467127,-99.9890939246375,11.096675947465704,9.45602036480298,-0.198797438861011,Dichloromethane,0.34978116,-192.18177
638,-20.5076377567738,-99.6364628341087,101.4413922803304,102.94432126428,-0.232646702874473,Dichloromethane,0.402834,-176.57718
639,-35.6637867909515,-99.4242539155891,99.817788773929,126.323622094165,-0.231421876441478,Dichloromethane,0.26481148,-126.39958
640,-11.3439345691229,-95.2839182454019,26.836741194781844,40.4569209049787,-0.314725589681698,Dichloromethane,0.41,-228.27889
642,-8.62924586378901,-99.7252329100561,96.35328052908574,105.429208974846,-0.0198406503110237,Dichloromethane,0.25496785,-180.75532
646,-23.5811188214028,-59.1738590715744,95.71992415776502,91.826494707144,-0.392983155130308,Dichloromethane,0.36799688,-206.27122
647,-1.8250965119691,-80.197969292479,49.99716436709139,33.2241232242591,-0.185887472678098,Dichloromethane,0.29356173,-155.75241
648,-23.4304740733084,-99.5519887672323,68.35431862073916,36.256383463108,-0.214540078542379,Dichloromethane,0.28426404,-171.7913
649,-0.243047674066426,-36.4449591279915,13.144496508154177,12.8515823394467,-0.255371124906017,Dichloromethane,0.27629419,-95.61453
650,-29.3094839738521,-99.8357608158798,21.182825598744596,27.6389170056831,-0.309226001841943,Dichloromethane,0.34169296,-166.15723
652,-6.9582879866806,-90.1538467717345,12.976299367155857,36.0784048577026,-0.188589529623661,Dichloromethane,0.26968495,-193.48529
653,-21.4399888136965,-99.4957741579994,90.12748323012292,80.4393607430917,-0.0483037781717474,Dichloromethane,0.33908583,-229.05264
657,-0.416231279883026,-99.7078605727437,2.4699098947131635,5.72071430364079,-0.166939254499702,Dichloromethane,0.24955959,-254.03933
660,-0.445196241490221,-99.3906999092269,86.37320704867962,53.8781287910862,-0.00472114089232468,Dichloromethane,0.30997428,-114.36516
663,-0.269632405181286,-99.6425935225979,2.007215750798213,1.13593308779937,-0.00557329919795449,Dichloromethane,0.41,-200.92867
665,-2.67027034621013,-99.7655051383658,27.276944021466644,76.5872701470873,-0.212883447033888,Dichloromethane,0.33673441,-220.84144
668,-0.389170345274277,-99.5690048850014,8.734679810847263,6.72455903281459,-0.0177038133290803,Dichloromethane,0.24163157,-141.43909
670,-17.9884666148436,-99.5254302678071,99.06280329391288,124.393582650271,-0.214143893059439,Dichloromethane,0.2478033,-160.45282
671,-0.52388151045826,-91.2825726321728,7.847768037574742,9.50060284740797,-0.217120855302284,Dichloromethane,0.2464981,-141.32659
672,-0.539016218245788,-73.2935073346247,12.891009172994238,47.7374714237258,-0.130399186767596,Dichloromethane,0.23066363,-306.88716
673,-0.0384914996535903,-99.5607067864723,9.254459903947648,6.23199093578862,-0.0799509967361715,Dichloromethane,0.27963723,-250.98005
674,-1.5656084905104,-99.8276968937153,0.2218060292356994,0.903798474321722,-0.039978407279006,Dichloromethane,0.24088415,-259.41302
675,-8.92384471354355,-90.7273843563519,14.948340776314128,6.83262375345688,-0.229538290024028,Dichloromethane,0.16600046,-188.81087
680,-7.61320569983325,-99.854816281197,70.19663604227782,43.8029730609916,-0.215969393080634,Dichloromethane,0.28366356,-295.61919
683,-8.54670400714317,-63.2245959596049,1.9168337861683775,3.63172302541662,-0.0311558595269661,Dichloromethane,0.26738028,-162.90667
684,-15.6655058960948,-93.778947422741,32.7171319556539,14.2991283336792,-0.252612045582364,Dichloromethane,0.39450634,-177.38803
685,-23.1193935457393,-99.9717957019616,16.294008497981118,31.3253592508068,-0.157800604316437,Dichloromethane,0.35352011,-168.25371
687,-22.7226160655791,-99.9477675312461,95.96980923284356,85.2137394768746,-0.189066634336324,Dichloromethane,0.28066398,-150.01593
688,-0.520426313256794,-83.8368231672834,81.62115069632641,39.6322642843616,-0.220481824569233,Dichloromethane,0.29018049,-164.72255
689,-1.62157764162323,-99.5774681600786,11.855924842886637,15.0298504223714,-0.0457172316355535,Dichloromethane,0.28879525,-245.10236
691,-23.216752025816,-97.483700047795,85.28960610931128,35.7100149045817,-0.350776461625098,Dichloromethane,0.22047399,-108.89325
698,-0.210272509523594,-99.5960151751639,4.573475026577296,7.54919976574037,-0.00316173539872932,Dichloromethane,0.21958846,-148.53163
699,-21.9197390222721,-99.8474189511894,13.684128783221029,19.0574414353874,-0.34883916391396,Dichloromethane,0.22805258,-157.21478
700,0.0300696521953043,-50.2304529999873,13.028235911698394,37.3992463801278,-0.0287981652096029,Dichloromethane,0.29808937,-261.27888
702,-2.56711147677967,-56.2346693397922,34.12218072787528,76.0488792164296,-0.0457437625263447,Dichloromethane,0.3327431,-119.16024
703,-10.8722432920487,-97.387928567231,90.83809072048211,76.0407933090442,-0.265229488967446,Dichloromethane,0.33011884,-180.24505
704,-8.2669933352466,-67.7031373227751,26.746591163802105,40.7456641942245,-0.20037454096339,Dichloromethane,0.29094947,-92.53784
707,-8.41034924670356,-76.3623292942572,10.822945367916118,21.4721742205877,-0.230215180788831,Dichloromethane,0.23657465,-275.32663
712,-11.2988253759674,-99.9517439182005,11.831757182836874,7.58348001015435,-0.0752544478028587,Dichloromethane,0.26193509,-229.94886
713,-7.22342696955564,-99.5955676417384,7.46131079169268,6.92963654011075,-0.193221721333893,Dichloromethane,0.39936193,-183.54863
715,-0.774423158253179,-68.5282883287978,24.0727237720597,30.8579845139739,-0.0482082421426029,Dichloromethane,0.35233649,-129.15005
718,-9.02630302938479,-99.4957534006622,12.484506882182288,22.9533991980606,-0.0148890209890015,Dichloromethane,0.28325541,-232.36176
